,Datetime,Text,Hashtags
71,2023-05-07 13:51:32+00:00,Journey down the Rabbit Hole. #Bitcoin https://t.co/C5JjNB9T0c,['Bitcoin']
72,2023-05-07 01:14:25+00:00,"#Bitcoin while you can, not when you must...
https://t.co/KRGFsW1wib",['Bitcoin']
73,2023-05-06 18:32:29+00:00,#Bitcoin is King. https://t.co/abYo74gqNY,['Bitcoin']
74,2023-05-06 14:16:15+00:00,Exit the Jungle. #Bitcoin https://t.co/nh7n7SNcHM,['Bitcoin']
75,2023-05-05 20:04:34+00:00,"When money is easy to make, society begins to break. #Bitcoin https://t.co/NifxCr5dZY",['Bitcoin']
76,2023-05-05 12:41:39+00:00,"If you wait until you need #Bitcoin, it will be too late. https://t.co/H7ti8DRMnX",['Bitcoin']
77,2023-05-04 12:47:39+00:00,Buy #Bitcoin. https://t.co/Pr4VzQvwXn,['Bitcoin']
78,2023-05-03 13:39:22+00:00,#Bitcoin is Inevitable. https://t.co/ytmvd8MDrO,['Bitcoin']
79,2023-05-02 21:17:18+00:00,"#Bitcoin adoption is being driven by the progressive global loss of confidence in fiat currencies, conventional banking, and competing assets. I enjoyed discussing $MSTR and the outlook for $BTC with @MorganLBrennan today on @CNBCOvertime.
https://t.co/X0jn4pyhCt",['Bitcoin']
80,2023-05-02 17:03:00+00:00,₿e your own ₿ank. https://t.co/yzclWnMZaR,
81,2023-05-02 12:38:10+00:00,Shield Your Money. #Bitcoin https://t.co/f1Pzi3BRPp,['Bitcoin']
82,2023-05-01 13:31:57+00:00,In #Bitcoin We Trust. https://t.co/WEd8pV6xES,['Bitcoin']
83,2023-04-30 23:08:37+00:00,"Tomorrow (Monday, May 1) we will release our @MicroStrategy Q1 financial results after market close and host a video webinar with management at 5pm ET (9pm UTC) to discuss &amp; answer questions. If you are interested in $MSTR please join us.
https://t.co/CUmfhXWp66",
84,2023-04-30 18:38:56+00:00,"There will never be more than 21 million #bitcoin.
https://t.co/DAQjffFZHs",['bitcoin']
85,2023-04-30 13:34:26+00:00,Time is running out. #Bitcoin https://t.co/HxS2DlXy3i,['Bitcoin']
86,2023-04-29 22:11:55+00:00,#Bitcoin rescues stranded energy while cleaning up the environment.  https://t.co/BOqCGCtO3L,['Bitcoin']
87,2023-04-29 16:52:01+00:00,Diversification is selling the winner to buy the losers. https://t.co/SjSQVq8yw4,
88,2023-04-29 12:14:49+00:00,#Bitcoin is secured by Digital Power. https://t.co/JrBCFrkT83,['Bitcoin']
89,2023-04-28 16:04:18+00:00,Everyone is talking about #Bitcoin. https://t.co/3xGoiy9REE,['Bitcoin']
90,2023-04-28 12:46:57+00:00,#Bitcoin or Nothing.,['Bitcoin']
91,2023-04-27 12:43:14+00:00,#Bitcoin is Destiny. https://t.co/Gj4YJ4kwrh,['Bitcoin']
92,2023-04-27 02:51:23+00:00,"""I am incredibly bullish on #Bitcoin.” - Senator @TedCruz  https://t.co/595jRKSwna",['Bitcoin']
93,2023-04-26 18:02:59+00:00,"Next week, we will debut @MicroStrategy Lightning⚡️ at our conference featuring @MichaelRihani, @Starkness, @JackMallers, @Leishman, @LynAldenContact, @JeffBooth, @PrestonPysh, @NatBrunell, &amp; @DigitalAssets. 
https://t.co/pZ8GT4LsSp",
94,2023-04-26 12:29:13+00:00,#Bitcoin is Power. https://t.co/HJHi4DtydN,['Bitcoin']
95,2023-04-25 16:34:46+00:00,Inflation in Argentina is now 7.58% per day. https://t.co/pdspz8M8IP,
96,2023-04-25 13:20:12+00:00,Think about #Bitcoin. https://t.co/ewp77BsMDs,['Bitcoin']
97,2023-04-24 19:11:28+00:00,“The whole point of #bitcoin is to escape the inflation vortex that has consumed all these previous empires.” - @TuckerCarlson https://t.co/biCVOfchag,['bitcoin']
98,2023-04-24 13:12:52+00:00,Have a Seat. https://t.co/yuXJHGrRGl,
99,2023-04-23 23:33:55+00:00,Twelve years ago #Satoshi left Bitcoin in good hands. https://t.co/D5SKrz4129,['Satoshi']
100,2023-04-23 19:29:13+00:00,Even the @WEF is recognizing the environmental benefits of Bitcoin Mining.  https://t.co/kPnMIfyJpU,
