,Datetime,Text,Hashtags
84,2023-06-03 22:12:41+00:00,"Twitter is an amazing place for debate, especially when it leads to learning. 

Having numerous people with differing perspectives talk in public is an amazing opportunity.

As long as you avoid the pointless internet arguments with fools who are bored, debate is powerful tool.",
85,2023-06-03 20:41:53+00:00,"The more you read books, listen to podcasts, Google questions, and ask experts to explain things, the more you learn.

It is 2023. You can learn anything.

We are so fortunate.",
86,2023-06-03 19:27:59+00:00,Charisma beats intelligence in some occupations.,
87,2023-06-03 14:42:16+00:00,Don’t be that guy. https://t.co/oaw149UG0A,
88,2023-06-03 12:14:37+00:00,"Got in an elevator this morning. 

One guy inside. He has a massive smile, cracks a stupid weather joke, and let’s out a deep belly laugh.

There is something special about people who simply enjoy life.",
89,2023-06-03 11:51:33+00:00,"What was the best thing you read, watched, or listened to this week?  

Any topic is fair game.",
90,2023-06-02 23:14:40+00:00,"RT @APompliano: I sat down with @PeterSchiff to discuss the current state of the economy:

- Inflation
- Interest rates
- Fed policy
- Bank…",
91,2023-06-02 22:07:42+00:00,"What got you to where you are today is probably not going to get you where you want to go.

There are levels to the game. 

Grow or die.",
92,2023-06-02 15:31:16+00:00,Follow @BayAreaTimes,
93,2023-06-02 12:51:23+00:00,"Jim Simons gifted $500 million to Stony Brook University yesterday.

- The endowment was only $370M before
- State of NY will match most of donation
- There are no naming rights attached

Jim previously met his wife at the school and also Chaired the Math Department. Incredible. https://t.co/tuJoydZOLU",
94,2023-06-02 12:45:09+00:00,"Learn how to write a great email. 

Not too long. Concise information exchange. Clear ask. 

The sooner you learn to do it, the better your career will be.",
95,2023-06-02 12:36:51+00:00,"I asked @yuris what are the common traits of the most successful founders in his experience. He said:

1. Bias towards action
2. Create velocity in the company
3. Scrappiness - do whatever it takes

Thought this was a great answer.",
96,2023-06-02 12:11:05+00:00,"Everything you are doing today is practice for what you will do in the future.

This practice mentality will force you to document lessons learned as you go.",
97,2023-06-02 11:48:57+00:00,"Multiple startups I know are dropping their focus on building for ""crypto users"" and now focusing on building for more traditional users.

Bitcoin startups seem to be most persistent at the moment.

Not enough data points to call it a trend, but something to continue watching.",
98,2023-06-02 11:45:48+00:00,"RT @BayAreaTimes: Too tired to read a newspaper?

What you need to know to start the day, in 8 images:",
99,2023-06-02 11:05:03+00:00,Good morning. Today is going to be a great day. Let’s get after it relentlessly,
100,2023-06-02 01:27:16+00:00,RT @cullenroche: Anthony asks the best questions. I loved doing this interview and we touched on an insane number of topics in just an hour…,
