,Datetime,Text,Hashtags
59,2023-05-24 16:27:43+00:00,RT @ClayTravis: This is the best video I’ve seen on @twitter. Watch it. Have any of these people apologized for being 100% wrong on covid a…,
60,2023-05-24 09:51:30+00:00,#Bitcoin market is in stage:,['Bitcoin']
61,2023-05-23 20:03:32+00:00,RT @lopp: You know you're a Bitcoin OG if you've heard every flavor of FUD before and are now immune to it.,
62,2023-05-23 09:06:41+00:00,RT @Farida_N: 500 million people in Africa don’t have IDs: that’s about half our population and the majority farmers. This means never havi…,
63,2023-05-22 18:07:13+00:00,RT @MartyBent: This is patently false. The US has defaulted multiple times throughout its history. Most recently when Nixon rugged the worl…,
64,2023-05-22 17:56:24+00:00,"Watch out! Many scammers active on twitter, telegram, discord, whatsapp. They use my name and profile pic to steal your money with fake mentorship programs.

I am NOT on telegram, discord, whatsapp
I do NOT have a trading/mentorship program
I do NOT dm you or ask for money https://t.co/l0HBw0GjpP",
65,2023-05-21 14:54:02+00:00,RT @Geoff87059735: @scottmelker https://t.co/sOGnEOUJtj,
66,2023-05-21 11:42:55+00:00,RT @alistairmilne: Imagine blaming crypto traders for your government budget deficit and frustration that MMT is a failed experiment,
67,2023-05-21 11:10:18+00:00,RT @100trillionUSD: Current bitcoin sellers are taking a profit (sellers bought at $24.5k on average). Nobody ever lost money taking a prof…,
68,2023-05-18 13:00:16+00:00,"RT @TheBTCTherapist: If #Bitcoin is bad, what is Fiat? https://t.co/J5YuSjRKt1",['Bitcoin']
69,2023-05-17 14:51:07+00:00,"RT @NorthmanTrader: Imagine you're $32,000 in debt and have only $87 left in your bank account.
That's the US government right now. 

But y…",
70,2023-05-17 12:23:38+00:00,"RT @BTC_Archive: BREAKING‼️ Tether to invest up to 15% of its profits in #Bitcoin

Tether made $1.5 BILLION profit in Q1 this year. 👀",['Bitcoin']
71,2023-05-17 12:14:12+00:00,What will the price of bitcoin be at the halving (April 2024)?,
72,2023-05-15 10:24:05+00:00,"RT @wmiddelkoop: It's Official

'Common Currency on Agenda for South African BRICS Summit'

https://t.co/TqS0gEB9Y0",
73,2023-05-14 07:57:31+00:00,"RT @DNSWilson: A lot of people are getting upset having their conduct during covid compared to Germans supporting the rise of Nazism.

Let'…",
74,2023-05-14 07:56:12+00:00,"RT @michaelpsenger: Chilling video recounting the ways in which major commentators, politicians, and celebrities explicitly mocked freedom…",
75,2023-05-14 07:55:35+00:00,"RT @elonmusk: Until the Supreme Court struck down Biden’s vaccination decree, he tried to demand that we fire all unvaccinated personnel –…",
76,2023-05-11 21:43:03+00:00,"👀  ai integrated in nostr 🔥

npub15wcvuhts6rdj9zzhq6etru2yc6ry5ljg9zk070u0q89xk065452sjvqy0q https://t.co/TVDQF4S2cf",
77,2023-05-11 20:50:05+00:00,"RT @MetaLawMan: 1/ BREAKING:  The U.S. Chamber of Commerce has just filed a brief in the @Coinbase v. SEC case, calling out the SEC for act…",
78,2023-05-11 16:06:31+00:00,"RT @paoloardoino: @JohnReedStark Mr Stark:

1. Tether is not a U.S. company and does not operate in the U.S., nor solicit U.S users. Our co…",
79,2023-05-10 15:57:20+00:00,RT @TuckerCarlson: We’re back. https://t.co/sG5t9gr60O,
80,2023-05-10 14:56:21+00:00,RT @BTC_Archive: BREAKING 🇦🇪 Marathon Digital has formed a #Bitcoin mining joint venture with Zero Two - backed by Abu Dhabi’s sovereign we…,['Bitcoin']
81,2023-05-10 14:14:20+00:00,"RT @girevik_: Bitcoin has DDoS protection - it’s called the block size limit. If it wasn’t in place, thousands of nodes would have crashed…",
82,2023-05-08 15:36:26+00:00,"RT @DylanLeClair_: Historical context on the current #bitcoin fee surge. 

22.8% of miner revenue has came from fees over the last 24 hours…",['bitcoin']
83,2023-05-08 10:04:23+00:00,"RT @PrestonPysh: Everyone understands the problem and can pontificate for 15 minutes about all the various angles of said problem.

Unlimit…",
84,2023-05-07 12:42:50+00:00,RT @JasonPLowery: #Bitcoin is an urgent US national strategic priority. Here's a thread which explains my reasoning (this is a very short s…,['Bitcoin']
85,2023-05-07 12:42:39+00:00,"RT @CaitlinLong_: YA' THINK?? ""I think Federal Reserve officials should be much more careful with their rhetoric about saying everything is…",
86,2023-05-05 08:41:39+00:00,"RT @RobertKennedyJr: @JeffKirdeikis Agreed,Jeff. Monetary freedom is as important as freedom of speech. Without it, we are slaves.",
87,2023-05-04 16:09:21+00:00,We need a couple of those for bitcoin mining!,
88,2023-05-04 16:05:24+00:00,"It seem BRC20 tokens (via taproot on bitcoin) is the new thing. I don't know much about BRC20. So pls help me out:
- Is BRC20 good or bad for bitcoin?
- Does BRC20 make ethereum / ERC20 obsolete?
Pls explain in the comments!",
89,2023-05-04 11:18:30+00:00,RT @PaineCommonSens: @Blue_CollarBTC @FossGregfoss Can we expect any better from corrupt @BradSherman?  He’s bought and paid for by bankste…,
90,2023-05-04 11:17:41+00:00,"RT @pete_rizzo_: ✨ Today is Hal Finney's 67th birthday. RIP to a true visionary — a man who championed #Bitcoin when it was worth $0, recei…",['Bitcoin']
91,2023-05-03 19:47:11+00:00,"RT @RobertKennedyJr: Cryptocurrencies, led by bitcoin, along with other crypto technologies are a major innovation engine. It is a mistake…",
92,2023-05-03 11:31:30+00:00,"RT @wmiddelkoop: HUGE 🚨 

Saudi Arabia joining BRICS 

This marks the end of the Petro-Dollar-Deal, which was the foundation for the dollar…",
93,2023-04-26 16:19:14+00:00,"Global liquidity (especially central bank money printing  after GFC-2008 and C19-2000) is the tide that lifts all boats. But some boats got lifted much higher! Last 10 years:
- Gold (yellow line): flat
- Stocks (blue): 3X
- Bitcoin (candles): 10,000X 🚀 https://t.co/Dnb4oUwhOU",
94,2023-04-26 11:19:48+00:00,"RT @JAN3com: Countries have three main paths to #Bitcoin adoption, explains @Excellion at Mexico's Congress. 🇲🇽

1- Add Bitcoin to the nati…",['Bitcoin']
95,2023-04-26 08:45:28+00:00,"RT @100trillionUSD: I cancelled ALL my newspaper subscriptions today!

A simple action everybody can take to stop NYT and other newspapers…",
96,2023-04-25 22:14:51+00:00,RT @DeItaone: BANKS WARNED REGULATORS ABOUT LOSSES MONTHS BEFORE SVB FAILED,
97,2023-04-25 12:00:25+00:00,RT @100trillionUSD: @ngavishter OK I understand your pov. The one thing I regret is that I gave a point prediction (55k) in the 2019 S2F ar…,
98,2023-04-23 07:58:02+00:00,"There is no house in bitcoin, no counterparty risk, thus a commodity, like gold. Munger lies to help his banking investments.",
99,2023-04-22 11:02:08+00:00,RT @adam3us: a common intuitive market dynamic doubt expressed about S2F is: later halvings bring increasingly smaller % drop in rate of co…,
100,2023-04-21 15:27:41+00:00,RT @saylor: Step out of line. #Bitcoin https://t.co/xsKP2AqpwJ,['Bitcoin']
101,2023-04-20 10:01:19+00:00,1 BTC = 15 ETH .. just like 6 years ago .. funny https://t.co/oq3a0vebOJ,
102,2023-04-19 18:16:47+00:00,RT @saylor: #Bitcoin is the world's most secure computer network. https://t.co/x7oCLrI1IK,['Bitcoin']
103,2023-04-19 09:26:40+00:00,"RT @RadarHits: BREAKING‼️ Russia to mine cryptocurrencies by setting up ""special organisations"" which will also manage transfers to foreign…",
104,2023-04-18 16:26:59+00:00,"RT @Kanthan2030: US dollar accounts for only 47% of world’s foreign exchange reserves now.

It was 55% in 2021 &amp; 67% in 2003.

Dedollarizat…",
105,2023-04-17 20:35:20+00:00,"#Bitcoin 
Jan 27, 2021:  $29K 
Feb 21, 2021: $58K (~2x in 25 days)
---
Jul 20, 2021:  $29K
Sep 6, 2021:  $52K (~2x in 47 days)",['Bitcoin']
106,2023-04-17 10:56:47+00:00,Must read .. more relevant now than ever https://t.co/SVrrpLtK94,
107,2023-04-13 16:55:00+00:00,"RT @21milofficial: Bear market is over, it’s now time for a beer market🍻  

Order your Hop to Flow here (currently at a discount): 
https:/…",
108,2023-04-12 09:17:10+00:00,RT @RiotPlatforms: @nytimes Bitcoin mining has zero carbon emissions. https://t.co/dOO4wZpSW6,
